Timestamp,market-cap
2009-01-03 17:15:05,0
2009-01-14 12:36:09,0
2009-01-18 12:09:44,0
2009-01-22 19:04:14,0
2009-01-25 17:45:36,0
2009-01-29 19:59:34,0
2009-02-02 13:39:39,0
2009-02-06 02:29:34,0
2009-02-09 15:54:05,0
2009-02-13 07:01:00,0
2009-02-16 20:25:37,0
2009-02-20 13:51:56,0
2009-02-24 15:46:47,0
2009-02-28 21:29:07,0
2009-03-05 06:28:05,0
2009-03-09 07:06:09,0
2009-03-13 12:51:40,0
2009-03-17 09:06:38,0
2009-03-21 09:26:34,0
2009-03-25 18:25:31,0
2009-03-29 19:16:14,0
2009-04-03 04:11:56,0
2009-04-07 01:51:32,0
2009-04-11 11:09:53,0
2009-04-15 08:23:18,0
2009-04-19 04:36:01,0
2009-04-22 23:24:41,0
2009-04-27 10:16:55,0
2009-05-01 04:19:26,0
2009-05-05 00:47:42,0
2009-05-08 17:44:06,0
2009-05-13 05:39:11,0
2009-05-16 22:49:02,0
2009-05-21 02:48:15,0
2009-05-26 21:04:54,0
2009-05-31 05:51:04,0
2009-06-07 21:38:36,0
2009-06-13 08:33:10,0
2009-06-19 06:33:53,0
2009-06-25 02:39:12,0
2009-07-01 08:18:08,0
2009-07-06 21:43:10,0
2009-07-12 22:21:36,0
2009-07-21 05:35:00,0
2009-07-31 02:09:42,0
2009-08-08 17:41:45,0
2009-08-14 21:56:30,0
2009-08-30 05:23:42,0
2009-09-05 14:15:30,0
2009-09-12 13:17:18,0
2009-09-19 04:39:36,0
2009-09-26 02:10:41,0
2009-10-01 17:15:21,0
2009-10-09 14:26:51,0
2009-10-16 12:25:19,0
2009-10-22 07:06:12,0
2009-10-28 13:43:57,0
2009-11-06 13:53:47,0
2009-11-13 05:01:05,0
2009-11-18 06:53:30,0
2009-11-23 15:11:52,0
2009-11-29 03:31:45,0
2009-12-05 19:01:16,0
2009-12-10 06:50:49,0
2009-12-14 10:46:10,0
2009-12-17 20:03:28,0
2009-12-20 01:24:49,0
2009-12-22 17:34:26,0
2009-12-25 14:32:03,0
2009-12-28 14:24:39,0
2009-12-31 14:37:19,0
2010-01-04 02:23:15,0
2010-01-06 15:36:08,0
2010-01-09 15:05:26,0
2010-01-12 08:24:41,0
2010-01-15 07:53:41,0
2010-01-18 18:55:24,0
2010-01-21 20:19:50,0
2010-01-24 22:16:20,0
2010-01-27 05:24:29,0
2010-01-29 18:32:08,0
2010-02-01 04:33:25,0
2010-02-03 15:16:26,0
2010-02-05 13:47:22,0
2010-02-07 19:28:59,0
2010-02-10 00:57:32,0
2010-02-12 17:09:25,0
2010-02-14 19:50:35,0
2010-02-17 06:14:53,0
2010-02-19 10:53:05,0
2010-02-21 14:15:27,0
2010-02-23 11:11:08,0
2010-02-25 23:51:11,0
2010-02-28 18:22:39,0
2010-03-03 06:10:57,0
2010-03-05 22:25:12,0
2010-03-08 18:25:40,0
2010-03-11 21:58:59,0
2010-03-15 09:00:32,0
2010-03-18 18:17:28,0
2010-03-21 11:59:42,0
2010-03-23 21:36:50,0
2010-03-26 11:14:29,0
2010-03-28 21:08:00,0
2010-03-31 08:08:03,0
2010-04-03 01:34:58,0
2010-04-05 21:09:04,0
2010-04-08 11:09:32,0
2010-04-10 17:41:44,0
2010-04-12 18:09:39,0
2010-04-15 05:59:51,0
2010-04-17 10:24:53,0
2010-04-19 10:36:24,0
2010-04-21 14:37:17,0
2010-04-24 10:28:45,0
2010-04-27 05:05:45,0
2010-04-29 22:46:26,0
2010-05-02 20:06:50,0
2010-05-06 01:40:09,0
2010-05-09 06:23:09,0
2010-05-12 22:39:23,0
2010-05-16 22:35:48,0
2010-05-19 23:22:37,0
2010-05-22 12:06:36,0
2010-05-24 19:28:46,0
2010-05-26 23:58:59,0
2010-05-29 06:32:27,0
2010-06-01 09:28:43,0
2010-06-04 14:01:28,0
2010-06-07 18:10:06,0
2010-06-10 15:35:52,0
2010-06-13 15:08:49,0
2010-06-16 08:59:24,0
2010-06-19 13:27:24,0
2010-06-22 10:55:05,0
2010-06-25 04:21:28,0
2010-06-28 03:12:25,0
2010-06-30 21:12:20,0
2010-07-03 08:07:39,0
2010-07-05 20:21:14,0
2010-07-08 19:18:58,0
2010-07-11 05:15:52,0
2010-07-12 16:29:14,0
2010-07-13 07:04:04,0
2010-07-14 02:51:53,0
2010-07-14 23:06:27,0
2010-07-15 17:46:01,0
2010-07-16 11:55:29,0
2010-07-18 13:39:17,0
2010-07-21 04:22:01,0
2010-07-23 14:37:59,0
2010-07-25 21:51:11,0
2010-07-28 06:57:43,0
2010-07-30 21:28:49,0
2010-08-01 23:42:07,0
2010-08-03 22:41:32,0
2010-08-05 23:04:39,0
2010-08-08 18:03:24,0
2010-08-11 03:10:46,0
2010-08-13 03:28:53,0
2010-08-15 00:13:55,0
2010-08-17 19:20:55,0
2010-08-20 21:36:34,263728.5
2010-08-23 05:53:14,265324.5
2010-08-25 07:56:09,266924
2010-08-27 16:12:23,268558.5
2010-08-30 10:44:00,270158
2010-09-02 05:38:36,232941
2010-09-04 23:06:55,234318
2010-09-07 20:11:26,235704
2010-09-10 18:13:17,237078
2010-09-13 10:22:40,238455
2010-09-15 21:15:54,359734.5
2010-09-18 02:08:53,241206
2010-09-20 04:12:26,242580
2010-09-22 15:22:03,243951
2010-09-24 16:23:47,245322
2010-09-26 22:31:34,246690
2010-09-29 00:54:00,248085
2010-10-01 23:49:27,249456
2010-10-05 16:04:13,250833
2010-10-08 13:18:54,294238
2010-10-11 07:52:17,507150
2010-10-14 02:17:19,424930
2010-10-16 10:09:54,512670
2010-10-18 02:52:44,429535
2010-10-19 23:11:23,431850
2010-10-22 01:30:18,477587
2010-10-24 17:27:57,567456.5
2010-10-26 18:23:03,702088
2010-10-28 21:39:01,838109
2010-10-30 20:46:22,842507.5
2010-11-02 10:18:38,891430
2010-11-04 20:05:12,1209654
2010-11-06 23:01:31,1125800
2010-11-08 17:32:33,2127314
2010-11-10 19:38:10,1455696
2010-11-13 04:32:25,1188720
2010-11-15 04:16:49,1378635
2010-11-17 08:40:08,1293222
2010-11-19 07:15:43,1346136.5
2010-11-22 15:46:51,1352835.5
2010-11-25 13:51:52,1312612
2010-11-27 23:01:46,1319080
2010-11-30 08:29:32,1325562
2010-12-02 19:34:58,1094167.5
2010-12-05 00:12:16,1195112.5
2010-12-06 22:23:10,1104828
2010-12-08 21:04:02,1110141
2010-12-11 09:14:51,1018426.5
2010-12-14 04:32:22,1120732.5
2010-12-16 19:57:48,1224125
2010-12-19 13:09:53,1229912.5
2010-12-22 04:00:56,1334610
2010-12-25 07:07:16,1241487.5
2010-12-28 02:39:40,1346989.5
2010-12-30 21:48:23,1503630
2011-01-02 13:13:05,1510545
2011-01-05 14:20:44,1517400
2011-01-08 10:48:12,1625888
2011-01-11 06:47:19,1684270.5
2011-01-13 22:15:47,1845720
2011-01-16 14:19:17,2059980
2011-01-19 10:06:07,1965721
2011-01-22 02:00:08,2286328
2011-01-24 17:56:06,2296426
2011-01-27 08:09:11,2201640
2011-01-30 07:30:31,2369227.5
2011-02-02 02:02:44,4864776
2011-02-04 19:45:51,4142619
2011-02-07 07:58:11,4907142
2011-02-09 18:44:34,4874688
2011-02-12 04:20:36,5541039.5
2011-02-14 13:00:34,5834700
2011-02-16 15:58:11,5859378
2011-02-18 16:13:48,5720872.5
2011-02-21 03:14:00,5143069
2011-02-23 09:26:17,4889971.5
2011-02-25 09:59:27,5296512
2011-02-27 03:10:32,5429151
2011-03-01 20:43:43,5284660
2011-03-04 08:42:35,5250558
2011-03-06 02:20:59,5159866
2011-03-08 00:56:49,5124528.5
2011-03-11 03:25:03,5032416
2011-03-14 20:03:37,5166343
2011-03-18 10:17:45,4959087
2011-03-21 21:48:52,4521249
2011-03-25 03:52:02,5171490
2011-03-28 05:00:12,5134499
2011-03-31 00:10:03,4633560
2011-04-02 11:42:19,4652240
2011-04-05 04:03:13,4496107
2011-04-08 00:17:20,4572399
2011-04-10 19:03:12,4531373
2011-04-13 10:55:45,5435222
2011-04-16 07:41:03,6464517.5
2011-04-19 05:13:25,7144440
2011-04-22 04:26:59,7351033.5
2011-04-24 21:25:50,9898845
2011-04-27 05:59:16,10719338
2011-04-29 18:18:53,16079301
2011-05-02 05:09:00,23967612.5
2011-05-04 13:35:52,21378006
2011-05-06 17:07:18,21519520
2011-05-08 21:04:03,23011500
2011-05-10 23:56:29,26115856
2011-05-13 11:46:04,40494065
2011-05-15 11:21:49,54728982
2011-05-17 08:33:39,52749889.5
2011-05-19 00:20:15,48442537.5
2011-05-21 08:19:04,43789728
2011-05-23 05:12:08,42878824.5
2011-05-24 18:10:18,46699996.5
2011-05-26 06:13:23,50420092.5
2011-05-28 10:18:25,56520312
2011-05-31 05:16:55,58256736
2011-06-02 20:37:53,61990985.5
2011-06-04 23:54:28,96823422.5
2011-06-07 02:09:25,123896397
2011-06-09 12:22:27,206100171
2011-06-11 13:00:24,219762530
2011-06-13 11:03:29,162269289
2011-06-15 07:05:32,135859587.5
2011-06-17 09:07:37,130222355
2011-06-19 15:05:44,116036800
2011-06-21 14:10:19,111874023.5
2011-06-23 09:33:45,101440864
2011-06-25 15:26:03,112913272.5
2011-06-28 13:55:19,119582127
2011-07-01 02:36:46,116569398
2011-07-03 18:58:08,109697370
2011-07-06 16:44:34,103720704
2011-07-09 19:07:45,104950946
2011-07-12 22:13:51,102448120.5
2011-07-15 15:38:15,96516442.5
2011-07-18 12:12:21,95128820
2011-07-21 11:27:09,96269732
2011-07-24 10:42:38,95968645.5
2011-07-27 03:45:26,99120948
2011-07-29 22:29:47,96744645
2011-08-01 16:24:54,101448369
2011-08-04 20:21:11,88731687.5
2011-08-08 10:51:28,67102152
2011-08-11 15:16:53,74843407.5
2011-08-15 05:39:07,80382540
2011-08-18 13:31:11,80576846.5
2011-08-21 20:51:49,83403262.5
2011-08-24 20:54:43,81684752
2011-08-28 07:55:15,65730320
2011-08-31 13:10:15,65296380.5
2011-09-03 18:59:19,61480485
2011-09-06 23:45:20,59658953
2011-09-10 09:25:05,48926176
2011-09-13 21:49:16,49954304
2011-09-17 08:44:43,37733451
2011-09-20 14:51:03,43042058.5
